timestep,charge_level,psiL_am,psiT_am,ampL_am,ampT_am,freq_rHz
2860,1.005048,-0.099751,0.006045,1.136680,0.066889,0.010893
2861,1.005048,0.020380,0.010355,1.133835,0.066725,0.010894
2862,1.005048,0.171980,0.015303,1.131063,0.066567,0.010894
2863,1.005048,0.366018,0.020592,1.128528,0.066416,0.010894
2864,1.005048,0.555223,0.025914,1.126388,0.066275,0.010894
2865,1.005048,0.666285,0.030968,1.124556,0.066146,0.010894
2866,1.005048,0.657250,0.035475,1.122703,0.066028,0.010894
2867,1.005048,0.547959,0.039193,1.120563,0.065921,0.010894
2868,1.005048,0.399465,0.041925,1.118115,0.065823,0.010894
2869,1.005048,0.267831,0.043522,1.115477,0.065730,0.010894
2870,1.005048,0.178113,0.043891,1.112756,0.065639,0.010894
2871,1.005048,0.130401,0.042987,1.110009,0.065545,0.010894
2872,1.005048,0.111886,0.040819,1.107259,0.065445,0.010894
2873,1.005048,0.098205,0.037432,1.104509,0.065334,0.010894
2874,1.005048,0.059627,0.032912,1.101752,0.065212,0.010894
2875,1.005048,-0.018475,0.027368,1.098995,0.065078,0.010894
2876,1.005048,-0.118567,0.020930,1.096276,0.064932,0.010894
2877,1.005048,-0.200025,0.013738,1.093624,0.064777,0.010894
2878,1.005048,-0.231253,0.005939,1.091009,0.064616,0.010894
2879,1.005048,-0.215342,-0.002324,1.088384,0.064454,0.010894
2880,0.942124,-0.182993,-0.010910,1.085737,0.064298,0.010894
2881,0.942124,-0.162691,-0.019685,1.083080,0.064152,0.010894
2882,0.942124,-0.165345,-0.028524,1.080432,0.064023,0.010894
2883,0.942124,-0.194051,-0.037309,1.077815,0.063917,0.010894
2884,0.942124,-0.247057,-0.045929,1.075259,0.063840,0.010894
2885,0.942124,-0.301351,-0.054276,1.072780,0.063796,0.010894
2886,0.942124,-0.311070,-0.062247,1.070320,0.063788,0.010894
2887,0.942124,-0.239550,-0.069736,1.067776,0.063819,0.010894
2888,0.942124,-0.092758,-0.076637,1.065123,0.063890,0.010894
2889,0.942124,0.084225,-0.082841,1.062474,0.063998,0.010739
2890,0.942124,0.242975,-0.088233,1.059953,0.064142,0.010739
2891,0.942124,0.366881,-0.092695,1.057618,0.064317,0.010739
2892,0.942124,0.471130,-0.096107,1.055497,0.064515,0.010739
2893,0.942124,0.560761,-0.098347,1.053601,0.064728,0.010739
2894,0.942124,0.597051,-0.099293,1.051812,0.064946,0.010739
2895,0.942124,0.522608,-0.098831,1.049829,0.065160,0.010739
2896,0.942124,0.319881,-0.096856,1.047446,0.065356,0.010739
2897,0.942124,0.036386,-0.093279,1.044827,0.065526,0.010739
2898,0.942124,-0.250913,-0.088033,1.042363,0.065657,0.010739
2899,0.942124,-0.495689,-0.081077,1.040344,0.065743,0.010739
2900,0.942124,-0.703771,-0.072406,1.038932,0.065778,0.010739
2901,0.942124,-0.891683,-0.062058,1.038248,0.065760,0.010739
2902,0.942124,-1.031075,-0.050113,1.038212,0.065691,0.010739
2903,0.942124,-1.052045,-0.036703,1.038282,0.065578,0.010739
2904,0.942124,-0.906399,-0.022011,1.037664,0.065433,0.010739
2905,0.942124,-0.615266,-0.006280,1.035981,0.065270,0.010739
2906,0.942124,-0.250148,0.010199,1.033539,0.065111,0.010739
2907,0.942124,0.119145,0.027087,1.030986,0.064976,0.010808
2908,0.942124,0.454272,0.043999,1.028907,0.064888,0.010808
2909,0.942124,0.741704,0.060520,1.027671,0.064867,0.010808
2910,0.942124,0.971847,0.076214,1.027399,0.064929,0.010808
2911,0.942124,1.129311,0.090639,1.027934,0.065083,0.010808
2912,0.942124,1.196391,0.103361,1.028845,0.065330,0.010808
2913,0.942124,1.156104,0.113974,1.029520,0.065663,0.010808
2914,0.942124,0.991614,0.122116,1.029334,0.066065,0.010808
2915,0.942124,0.699840,0.127483,1.027949,0.066513,0.010808
2916,0.942124,0.314234,0.129849,1.025617,0.066979,0.010808
2917,0.942124,-0.094069,0.129076,1.023071,0.067432,0.010808
2918,0.942124,-0.448376,0.125119,1.021003,0.067843,0.010808
2919,0.942124,-0.704104,0.118040,1.019664,0.068186,0.010808
2920,0.942124,-0.862705,0.108006,1.018939,0.068442,0.010808
2921,0.942124,-0.955801,0.095285,1.018633,0.068603,0.010808
2922,0.942124,-1.010204,0.080241,1.018591,0.068666,0.010808
2923,0.942124,-1.020261,0.063321,1.018599,0.068640,0.010808
2924,0.942124,-0.956885,0.045040,1.018300,0.068542,0.010808
2925,0.942124,-0.804403,0.025965,1.017342,0.068395,0.010808
2926,0.942124,-0.577085,0.006692,1.015616,0.068226,0.010808
2927,0.942124,-0.298503,-0.012178,1.013294,0.068061,0.010808
2928,0.942124,0.016656,-0.030061,1.010758,0.067923,0.010788
2929,0.942124,0.346778,-0.046409,1.008526,0.067833,0.010788
2930,0.942124,0.642901,-0.060741,1.007028,0.067799,0.010788
2931,0.942124,0.844207,-0.072653,1.006280,0.067824,0.010788
2932,0.942124,0.923561,-0.081842,1.005883,0.067902,0.010788
2933,0.942124,0.916002,-0.088113,1.005453,0.068018,0.010788
2934,0.942124,0.890562,-0.091392,1.004912,0.068154,0.010788
2935,0.942124,0.880529,-0.091726,1.004328,0.068293,0.010788
2936,0.942124,0.846835,-0.089280,1.003602,0.068414,0.010788
2937,0.942124,0.721084,-0.084331,1.002388,0.068502,0.010788
2938,0.942124,0.479697,-0.077256,1.000454,0.068549,0.010788
2939,0.942124,0.164774,-0.068508,0.998017,0.068549,0.010788
2940,0.934948,-0.154943,-0.058605,0.995579,0.068503,0.010788
2941,0.934948,-0.421557,-0.048095,0.993535,0.068416,0.010788
2942,0.934948,-0.600377,-0.037534,0.991957,0.068296,0.010788
2943,0.934948,-0.688338,-0.027461,0.990670,0.068153,0.010788
2944,0.934948,-0.714324,-0.018368,0.989480,0.067994,0.010788
2945,0.934948,-0.711435,-0.010680,0.988285,0.067829,0.010788
2946,0.934948,-0.686532,-0.004735,0.987005,0.067660,0.010788
2947,0.934948,-0.621529,-0.000765,0.985515,0.067490,0.010788
2948,0.934948,-0.499601,0.001104,0.983683,0.067321,0.010788
2949,0.934948,-0.328753,0.000863,0.981496,0.067153,0.010788
2950,0.934948,-0.146538,-0.001388,0.979094,0.066985,0.010788
2951,0.934948,0.002828,-0.005447,0.976643,0.066818,0.010723
2952,0.934948,0.104604,-0.011030,0.974227,0.066656,0.010723
2953,0.934948,0.182691,-0.017783,0.971874,0.066501,0.010723
2954,0.934948,0.268520,-0.025309,0.969627,0.066358,0.010723
2955,0.934948,0.364027,-0.033186,0.967543,0.066234,0.010723
2956,0.934948,0.435785,-0.040994,0.965613,0.066132,0.010723
2957,0.934948,0.439824,-0.048336,0.963697,0.066054,0.010723
2958,0.934948,0.358985,-0.054852,0.961620,0.066003,0.010723
2959,0.934948,0.225866,-0.060235,0.959346,0.065976,0.010723
2960,0.934948,0.104279,-0.064246,0.956973,0.065967,0.010723
2961,0.934948,0.040183,-0.066712,0.954582,0.065971,0.010723
2962,0.934948,0.029502,-0.067531,0.952195,0.065979,0.010723
2963,0.934948,0.030636,-0.066670,0.949814,0.065982,0.010723
2964,0.934948,-0.000885,-0.064158,0.947436,0.065973,0.010723
2965,0.934948,-0.086529,-0.060079,0.945084,0.065945,0.010723
2966,0.934948,-0.216476,-0.054560,0.942843,0.065893,0.010723
2967,0.934948,-0.354020,-0.047765,0.940816,0.065815,0.010723
2968,0.934948,-0.449348,-0.039881,0.938999,0.065711,0.010723
2969,0.934948,-0.459273,-0.031112,0.937211,0.065583,0.010723
2970,0.934948,-0.371030,-0.021671,0.935233,0.065437,0.010723
2971,0.934948,-0.218078,-0.011773,0.933020,0.065278,0.010723
2972,0.934948,-0.065835,-0.001628,0.930696,0.065115,0.010723
2973,0.934948,0.036426,0.008558,0.928370,0.064955,0.010683
2974,0.934948,0.093943,0.018592,0.926070,0.064806,0.010683
2975,0.934948,0.152151,0.028292,0.923814,0.064674,0.010683
2976,0.934948,0.248318,0.037492,0.921669,0.064567,0.010683
2977,0.934948,0.384990,0.046042,0.919765,0.064487,0.010683
2978,0.934948,0.534626,0.053813,0.918241,0.064439,0.010683
2979,0.934948,0.646793,0.060697,0.917084,0.064420,0.010683
2980,0.934948,0.658176,0.066610,0.915971,0.064431,0.010683
2981,0.934948,0.530669,0.071494,0.914449,0.064469,0.010683
2982,0.934948,0.298852,0.075323,0.912405,0.064528,0.010683
2983,0.934948,0.064559,0.078095,0.910132,0.064602,0.010683
2984,0.934948,-0.080765,0.079840,0.907872,0.064688,0.010683
2985,0.934948,-0.132961,0.080612,0.905648,0.064777,0.010683
2986,0.934948,-0.173007,0.080492,0.903464,0.064865,0.010683
2987,0.934948,-0.289487,0.079578,0.901435,0.064947,0.010683
2988,0.934948,-0.498550,0.077983,0.899869,0.065019,0.010683
2989,0.934948,-0.726817,0.075828,0.899087,0.065077,0.010683
2990,0.934948,-0.865739,0.073231,0.898923,0.065120,0.010683
2991,0.934948,-0.850943,0.070306,0.898690,0.065147,0.010683
2992,0.934948,-0.699839,0.067157,0.897805,0.065158,0.010683
2993,0.934948,-0.479537,0.063864,0.896200,0.065151,0.010683
2994,0.934948,-0.249376,0.060491,0.894130,0.065129,0.010683
2995,0.934948,-0.036434,0.057076,0.891896,0.065091,0.010683
2996,0.934948,0.156749,0.053638,0.889732,0.065039,0.010623
2997,0.934948,0.344602,0.050174,0.887840,0.064973,0.010623
2998,0.934948,0.549121,0.046668,0.886468,0.064894,0.010623
2999,0.934948,0.769403,0.043096,0.885921,0.064803,0.010623
3000,0.963146,0.954955,0.039434,0.886280,0.064701,0.010623
3001,0.963146,1.025643,0.035664,0.887031,0.064589,0.010623
3002,0.963146,0.928908,0.031782,0.887245,0.064466,0.010623
3003,0.963146,0.679897,0.027807,0.886329,0.064335,0.010623
3004,0.963146,0.352791,0.023782,0.884463,0.064196,0.010623
3005,0.963146,0.036235,0.019778,0.882252,0.064050,0.010623
3006,0.963146,-0.215809,0.015895,0.880176,0.063900,0.010623
3007,0.963146,-0.404900,0.012258,0.878440,0.063746,0.010623
3008,0.963146,-0.563422,0.009011,0.877146,0.063589,0.010623
3009,0.963146,-0.707277,0.006313,0.876379,0.063432,0.010623
3010,0.963146,-0.814406,0.004323,0.876080,0.063274,0.010623
3011,0.963146,-0.851063,0.003194,0.875957,0.063116,0.010623
3012,0.963146,-0.808450,0.003059,0.875632,0.062958,0.010623
3013,0.963146,-0.701466,0.004022,0.874847,0.062801,0.010623
3014,0.963146,-0.536903,0.006144,0.873483,0.062646,0.010623
3015,0.963146,-0.304839,0.009442,0.871563,0.062492,0.010623
3016,0.963146,-0.011572,0.013878,0.869382,0.062344,0.010623
3017,0.963146,0.290816,0.019359,0.867450,0.062203,0.010612
3018,0.963146,0.532287,0.025737,0.866096,0.062074,0.010612
3019,0.963146,0.688725,0.032812,0.865300,0.061962,0.010612
3020,0.963146,0.801007,0.040343,0.864990,0.061872,0.010612
3021,0.963146,0.912727,0.048054,0.865236,0.061811,0.010612
3022,0.963146,0.996646,0.055646,0.865942,0.061782,0.010612
3023,0.963146,0.965039,0.062810,0.866466,0.061787,0.010612
3024,0.963146,0.758412,0.069245,0.865959,0.061826,0.010612
3025,0.963146,0.411735,0.074666,0.864282,0.061897,0.010612
3026,0.963146,0.028148,0.078822,0.862121,0.061993,0.010612
3027,0.963146,-0.303828,0.081501,0.860232,0.062106,0.010612
3028,0.963146,-0.560490,0.082549,0.858993,0.062225,0.010612
3029,0.963146,-0.759402,0.081867,0.858524,0.062339,0.010612
3030,0.963146,-0.899564,0.079420,0.858734,0.062436,0.010612
3031,0.963146,-0.938836,0.075238,0.859153,0.062506,0.010612
3032,0.963146,-0.837572,0.069412,0.859046,0.062543,0.010612
3033,0.963146,-0.616613,0.062092,0.858005,0.062540,0.010612
3034,0.963146,-0.352557,0.053478,0.856220,0.062498,0.010612
3035,0.963146,-0.108821,0.043812,0.854111,0.062419,0.010612
3036,0.963146,0.111942,0.033366,0.852010,0.062307,0.010656
3037,0.963146,0.336764,0.022433,0.850211,0.062172,0.010656
3038,0.963146,0.559278,0.011312,0.849005,0.062021,0.010656
3039,0.963146,0.724232,0.000300,0.848426,0.061866,0.010656
3040,0.963146,0.773216,-0.010321,0.848067,0.061715,0.010656
3041,0.963146,0.692084,-0.020296,0.847358,0.061578,0.010656
3042,0.963146,0.516243,-0.029400,0.846025,0.061459,0.010656
3043,0.963146,0.299724,-0.037449,0.844174,0.061362,0.010656
3044,0.963146,0.083544,-0.044303,0.842081,0.061288,0.010656
3045,0.963146,-0.110483,-0.049869,0.840010,0.061237,0.010656
3046,0.963146,-0.266317,-0.054105,0.838119,0.061203,0.010656
3047,0.963146,-0.367815,-0.057014,0.836425,0.061183,0.010656
3048,0.963146,-0.409009,-0.058643,0.834833,0.061170,0.010656
3049,0.963146,-0.402365,-0.059083,0.833229,0.061160,0.010656
3050,0.963146,-0.367706,-0.058462,0.831550,0.061147,0.010656
3051,0.963146,-0.316044,-0.056935,0.829769,0.061127,0.010656
3052,0.963146,-0.252960,-0.054683,0.827885,0.061096,0.010656
3053,0.963146,-0.198255,-0.051901,0.825932,0.061053,0.010656
3054,0.963146,-0.188597,-0.048796,0.823973,0.060998,0.010656
3055,0.963146,-0.250913,-0.045569,0.822102,0.060931,0.010656
3056,0.963146,-0.371147,-0.042414,0.820464,0.060852,0.010656
3057,0.963146,-0.489074,-0.039510,0.819140,0.060764,0.010656
3058,0.963146,-0.527644,-0.037008,0.817941,0.060669,0.010656
3059,0.963146,-0.437337,-0.035027,0.816480,0.060567,0.010656
3060,1.005592,-0.223530,-0.033647,0.814589,0.060463,0.010656
3061,1.005592,0.060462,-0.032908,0.812561,0.060356,0.010560
3062,1.005592,0.345066,-0.032799,0.810895,0.060250,0.010560
3063,1.005592,0.574510,-0.033267,0.809884,0.060145,0.010560
3064,1.005592,0.720698,-0.034213,0.809463,0.060043,0.010560
3065,1.005592,0.782765,-0.035498,0.809332,0.059945,0.010560
3066,1.005592,0.777326,-0.036949,0.809175,0.059852,0.010560
3067,1.005592,0.723349,-0.038369,0.808768,0.059764,0.010560
3068,1.005592,0.631548,-0.039546,0.807979,0.059680,0.010560
3069,1.005592,0.508759,-0.040269,0.806759,0.059599,0.010560
3070,1.005592,0.370625,-0.040338,0.805166,0.059518,0.010560
3071,1.005592,0.239862,-0.039576,0.803330,0.059435,0.010560
3072,1.005592,0.125563,-0.037842,0.801368,0.059347,0.010560
3073,1.005592,0.010894,-0.035043,0.799363,0.059250,0.010560
3074,1.005592,-0.130587,-0.031140,0.797415,0.059143,0.010560
3075,1.005592,-0.310155,-0.026151,0.795721,0.059024,0.010560
3076,1.005592,-0.516010,-0.020155,0.794568,0.058893,0.010560
3077,1.005592,-0.720228,-0.013291,0.794214,0.058753,0.010560
3078,1.005592,-0.883559,-0.005748,0.794685,0.058607,0.010560
3079,1.005592,-0.956327,0.002240,0.795575,0.058461,0.010560
3080,1.005592,-0.894063,0.010406,0.796098,0.058319,0.010560
3081,1.005592,-0.689644,0.018465,0.795601,0.058188,0.010560
3082,1.005592,-0.392727,0.026125,0.794095,0.058072,0.010560
3083,1.005592,-0.085029,0.033109,0.792130,0.057974,0.010560
3084,1.005592,0.174209,0.039161,0.790244,0.057895,0.010507
3085,1.005592,0.376958,0.044064,0.788716,0.057834,0.010507
3086,1.005592,0.541398,0.047651,0.787673,0.057787,0.010507
3087,1.005592,0.670238,0.049810,0.787129,0.057750,0.010507
3088,1.005592,0.741743,0.050493,0.786909,0.057716,0.010507
3089,1.005592,0.738903,0.049719,0.786676,0.057679,0.010507
3090,1.005592,0.673986,0.047568,0.786153,0.057633,0.010507
3091,1.005592,0.581325,0.044182,0.785261,0.057573,0.010507
3092,1.005592,0.488826,0.039758,0.784058,0.057498,0.010507
3093,1.005592,0.388795,0.034537,0.782579,0.057406,0.010507
3094,1.005592,0.235904,0.028795,0.780798,0.057299,0.010507
3095,1.005592,-0.012041,0.022827,0.778844,0.057178,0.010507
3096,1.005592,-0.340450,0.016942,0.777267,0.057047,0.010507
3097,1.005592,-0.676119,0.011442,0.776794,0.056910,0.010507
3098,1.005592,-0.947590,0.006610,0.777742,0.056770,0.010507
3099,1.005592,-1.132409,0.002701,0.779916,0.056628,0.010507
3100,1.005592,-1.236356,-0.000075,0.782861,0.056486,0.010507
3101,1.005592,-1.246904,-0.001558,0.785863,0.056345,0.010507
3102,1.005592,-1.130695,-0.001651,0.787962,0.056204,0.010507
3103,1.005592,-0.872126,-0.000324,0.788405,0.056063,0.010507
3104,1.005592,-0.492220,0.002384,0.787202,0.055923,0.010507
3105,1.005592,-0.028895,0.006362,0.785234,0.055785,0.010507
3106,1.005592,0.480678,0.011434,0.784005,0.055651,0.010477
3107,1.005592,0.991194,0.017359,0.785177,0.055526,0.010477
3108,1.005592,1.435054,0.023846,0.789758,0.055412,0.010477
3109,1.005592,1.726363,0.030565,0.797183,0.055316,0.010477
3110,1.005592,1.789996,0.037159,0.805198,0.055240,0.010477
3111,1.005592,1.605803,0.043263,0.811169,0.055187,0.010477
3112,1.005592,1.232343,0.048522,0.813817,0.055155,0.010477
3113,1.005592,0.768728,0.052603,0.813598,0.055143,0.010477
3114,1.005592,0.278691,0.055214,0.811801,0.055143,0.010477
3115,1.005592,-0.238953,0.056119,0.809945,0.055148,0.010477
3116,1.005592,-0.797408,0.055149,0.809883,0.055148,0.010477
3117,1.005592,-1.349739,0.052205,0.813474,0.055134,0.010477
3118,1.005592,-1.780073,0.047267,0.821142,0.055097,0.010477
3119,1.005592,-1.965920,0.040393,0.830799,0.055033,0.010477
3120,1.034002,-1.859618,0.031714,0.839087,0.054941,0.010477
3121,1.034002,-1.526486,0.021428,0.843918,0.054825,0.010477
3122,1.034002,-1.100543,0.009789,0.845395,0.054692,0.010477
3123,1.034002,-0.686861,-0.002900,0.844676,0.054556,0.010477
3124,1.034002,-0.296015,-0.016304,0.842821,0.054431,0.010477
3125,1.034002,0.127902,-0.030066,0.840760,0.054337,0.010528
3126,1.034002,0.623826,-0.043818,0.839815,0.054289,0.010528
3127,1.034002,1.157372,-0.057196,0.841701,0.054304,0.010528
3128,1.034002,1.632845,-0.069847,0.847496,0.054393,0.010528
3129,1.034002,1.948800,-0.081434,0.856532,0.054561,0.010528
3130,1.034002,2.050403,-0.091652,0.866602,0.054809,0.010528
3131,1.034002,1.946144,-0.100224,0.875318,0.055129,0.010528
3132,1.034002,1.685587,-0.106912,0.881225,0.055509,0.010528
3133,1.034002,1.318891,-0.111523,0.883952,0.055928,0.010528
3134,1.034002,0.866053,-0.113905,0.883864,0.056367,0.010528
3135,1.034002,0.317275,-0.113963,0.881937,0.056800,0.010528
3136,1.034002,-0.329975,-0.111654,0.880039,0.057206,0.010528
3137,1.034002,-1.029677,-0.106995,0.880850,0.057562,0.010528
3138,1.034002,-1.682397,-0.100067,0.886662,0.057852,0.010528
3139,1.034002,-2.172293,-0.091016,0.897682,0.058065,0.010528
3140,1.034002,-2.408332,-0.080056,0.911485,0.058196,0.010528
3141,1.034002,-2.347400,-0.067468,0.924230,0.058246,0.010528
3142,1.034002,-2.005022,-0.053595,0.932755,0.058223,0.010528
3143,1.034002,-1.454038,-0.038839,0.936083,0.058142,0.010528
3144,1.034002,-0.800502,-0.023649,0.935454,0.058021,0.010528
3145,1.034002,-0.142778,-0.008509,0.933167,0.057879,0.010528
3146,1.034002,0.462886,0.006074,0.931407,0.057736,0.010521
3147,1.034002,1.006309,0.019594,0.931796,0.057608,0.010521
3148,1.034002,1.488089,0.031560,0.935401,0.057507,0.010521
3149,1.034002,1.872201,0.041518,0.942404,0.057438,0.010521
3150,1.034002,2.080796,0.049076,0.951490,0.057399,0.010521
3151,1.034002,2.053735,0.053915,0.960154,0.057382,0.010521
3152,1.034002,1.813503,0.055811,0.966297,0.057375,0.010521
3153,1.034002,1.454651,0.054647,0.969351,0.057361,0.010521
3154,1.034002,1.059885,0.050422,0.969825,0.057329,0.010521
3155,1.034002,0.635001,0.043254,0.968439,0.057267,0.010521
3156,1.034002,0.129885,0.033379,0.966059,0.057172,0.010521
3157,1.034002,-0.486152,0.021143,0.964253,0.057049,0.010521
3158,1.034002,-1.168434,0.006993,0.965382,0.056908,0.010521
3159,1.034002,-1.798067,-0.008545,0.971322,0.056769,0.010521
3160,1.034002,-2.228746,-0.024884,0.981624,0.056654,0.010521
3161,1.034002,-2.353953,-0.041401,0.993214,0.056588,0.010521
3162,1.034002,-2.161355,-0.057461,1.002447,0.056592,0.010521
3163,1.034002,-1.736361,-0.072446,1.007447,0.056683,0.010521
3164,1.034002,-1.205651,-0.085779,1.008535,0.056865,0.010521
3165,1.034002,-0.664525,-0.096946,1.007107,0.057136,0.010521
3166,1.034002,-0.144941,-0.105520,1.004639,0.057479,0.010521
3167,1.034002,0.358800,-0.111173,1.002445,0.057871,0.010515
3168,1.034002,0.841715,-0.113691,1.001706,0.058284,0.010515
3169,1.034002,1.265034,-0.112980,1.003194,0.058684,0.010515
3170,1.034002,1.576457,-0.109065,1.006873,0.059043,0.010515
3171,1.034002,1.749198,-0.102088,1.011940,0.059336,0.010515
3172,1.034002,1.799696,-0.092297,1.017397,0.059546,0.010515
3173,1.034002,1.765710,-0.080038,1.022501,0.059666,0.010515
3174,1.034002,1.663111,-0.065733,1.026699,0.059698,0.010515
3175,1.034002,1.464001,-0.049862,1.029348,0.059653,0.010515
3176,1.034002,1.122093,-0.032945,1.029832,0.059549,0.010515
3177,1.034002,0.625106,-0.015514,1.028205,0.059410,0.010515
3178,1.034002,0.020085,0.001901,1.025632,0.059262,0.010515
3179,1.034002,-0.611430,0.018798,1.023978,0.059128,0.010515
3180,1.050121,-1.196863,0.034723,1.024915,0.059031,0.010515
3181,1.050121,-1.689607,0.049279,1.029307,0.058987,0.010515
3182,1.050121,-2.050059,0.062144,1.036913,0.059003,0.010515
3183,1.050121,-2.223372,0.073082,1.046198,0.059082,0.010515
3184,1.050121,-2.154790,0.081940,1.054644,0.059218,0.010515
3185,1.050121,-1.835296,0.088653,1.059978,0.059401,0.010515
3186,1.050121,-1.321876,0.093244,1.061448,0.059618,0.010515
3187,1.050121,-0.696616,0.095809,1.059936,0.059854,0.010515
3188,1.050121,-0.010948,0.096511,1.057284,0.060093,0.010515
